770	9.56E+01
771	9.54E+01
772	9.52E+01
773	9.50E+01
774	9.50E+01
775	9.49E+01
776	9.50E+01
777	9.51E+01
778	9.53E+01
779	9.55E+01
780	9.58E+01
781	9.61E+01
782	9.63E+01
783	9.65E+01
784	9.67E+01
785	9.68E+01
786	9.69E+01
787	9.68E+01
788	9.67E+01
789	9.65E+01
790	9.63E+01
791	9.61E+01
792	9.58E+01
793	9.55E+01
794	9.53E+01
795	9.51E+01
796	9.49E+01
797	9.49E+01
798	9.49E+01
799	9.50E+01
800	9.55E+01
801	9.56E+01
802	9.58E+01
803	9.59E+01
804	9.60E+01
805	9.61E+01
806	9.63E+01
807	9.63E+01
808	9.64E+01
809	9.64E+01
810	9.64E+01
811	9.63E+01
812	9.62E+01
813	9.61E+01
814	9.60E+01
815	9.59E+01
816	9.57E+01
817	9.56E+01
818	9.55E+01
819	9.54E+01
820	9.54E+01
821	9.54E+01
822	9.54E+01
823	9.54E+01
824	9.55E+01
825	9.56E+01
826	9.57E+01
827	9.59E+01
828	9.60E+01
829	9.61E+01
830	9.62E+01
831	9.63E+01
832	9.64E+01
833	9.64E+01
834	9.64E+01
835	9.64E+01
836	9.63E+01
837	9.62E+01
838	9.61E+01
839	9.60E+01
840	9.59E+01
841	9.58E+01
842	9.57E+01
843	9.56E+01
844	9.55E+01
845	9.55E+01
846	9.54E+01
847	9.54E+01
848	9.54E+01
849	9.55E+01
850	9.55E+01
851	9.56E+01
852	9.57E+01
853	9.57E+01
854	9.58E+01
855	9.59E+01
856	9.59E+01
857	9.60E+01
858	9.60E+01
859	9.60E+01
860	9.60E+01
861	9.60E+01
862	9.60E+01
863	9.60E+01
864	9.60E+01
865	9.59E+01
866	9.59E+01
867	9.58E+01
868	9.58E+01
869	9.58E+01
870	9.58E+01
871	9.57E+01
872	9.57E+01
873	9.57E+01
874	9.57E+01
875	9.57E+01
876	9.57E+01
877	9.57E+01
878	9.57E+01
879	9.57E+01
880	9.57E+01
881	9.57E+01
882	9.57E+01
883	9.57E+01
884	9.57E+01
885	9.57E+01
886	9.57E+01
887	9.57E+01
888	9.57E+01
889	9.57E+01
890	9.57E+01
891	9.57E+01
892	9.57E+01
893	9.58E+01
894	9.58E+01
895	9.58E+01
896	9.59E+01
897	9.59E+01
898	9.59E+01
899	9.59E+01
900	9.59E+01
901	9.58E+01
902	9.58E+01
903	9.58E+01
904	9.57E+01
905	9.56E+01
906	9.55E+01
907	9.55E+01
908	9.54E+01
909	9.53E+01
910	9.52E+01
911	9.51E+01
912	9.51E+01
913	9.50E+01
914	9.50E+01
915	9.50E+01
916	9.50E+01
917	9.50E+01
918	9.51E+01
919	9.51E+01
920	9.52E+01
921	9.53E+01
922	9.54E+01
923	9.56E+01
924	9.57E+01
925	9.58E+01
926	9.59E+01
927	9.60E+01
928	9.61E+01
929	9.61E+01
930	9.61E+01
931	9.61E+01
932	9.61E+01
933	9.60E+01
934	9.59E+01
935	9.58E+01
936	9.57E+01
937	9.56E+01
938	9.54E+01
939	9.52E+01
940	9.51E+01
941	9.49E+01
942	9.48E+01
943	9.47E+01
944	9.46E+01
945	9.45E+01
946	9.45E+01
947	9.45E+01
948	9.45E+01
949	9.45E+01
950	9.46E+01
951	9.48E+01
952	9.49E+01
953	9.51E+01
954	9.52E+01
955	9.54E+01
956	9.56E+01
957	9.58E+01
958	9.60E+01
959	9.61E+01
960	9.62E+01
961	9.63E+01
962	9.64E+01
963	9.64E+01
964	9.64E+01
965	9.64E+01
966	9.63E+01
967	9.62E+01
968	9.61E+01
969	9.59E+01
970	9.57E+01
971	9.55E+01
972	9.53E+01
973	9.51E+01
974	9.49E+01
975	9.47E+01
976	9.45E+01
977	9.44E+01
978	9.43E+01
979	9.42E+01
980	9.42E+01
981	9.42E+01
982	9.42E+01
983	9.42E+01
984	9.44E+01
985	9.45E+01
986	9.46E+01
987	9.48E+01
988	9.50E+01
989	9.52E+01
990	9.54E+01
991	9.57E+01
992	9.59E+01
993	9.60E+01
994	9.62E+01
995	9.64E+01
996	9.65E+01
997	9.65E+01
998	9.66E+01
999	9.66E+01
1000	9.66E+01
1001	9.65E+01
1002	9.64E+01
1003	9.62E+01
1004	9.61E+01
1005	9.59E+01
1006	9.57E+01
1007	9.55E+01
1008	9.53E+01
1009	9.51E+01
1010	9.48E+01
1011	9.47E+01
1012	9.45E+01
1013	9.43E+01
1014	9.42E+01
1015	9.41E+01
1016	9.40E+01
1017	9.40E+01
1018	9.40E+01
1019	9.40E+01
1020	9.41E+01
1021	9.42E+01
1022	9.43E+01
1023	9.45E+01
1024	9.46E+01
1025	9.49E+01
1026	9.50E+01
1027	9.52E+01
1028	9.55E+01
1029	9.57E+01
1030	9.58E+01
1031	9.60E+01
1032	9.62E+01
1033	9.63E+01
1034	9.64E+01
1035	9.65E+01
1036	9.66E+01
1037	9.66E+01
1038	9.66E+01
1039	9.65E+01
1040	9.64E+01
1041	9.64E+01
1042	9.63E+01
1043	9.61E+01
1044	9.59E+01
1045	9.58E+01
1046	9.56E+01
1047	9.54E+01
1048	9.53E+01
1049	9.51E+01
1050	9.49E+01
1051	9.48E+01
1052	9.47E+01
1053	9.46E+01
1054	9.45E+01
1055	9.44E+01
1056	9.44E+01
1057	9.44E+01
1058	9.44E+01
1059	9.45E+01
1060	9.45E+01
1061	9.46E+01
1062	9.47E+01
1063	9.48E+01
1064	9.50E+01
1065	9.51E+01
1066	9.53E+01
1067	9.54E+01
1068	9.56E+01
1069	9.57E+01
1070	9.59E+01
1071	9.60E+01
1072	9.61E+01
1073	9.62E+01
1074	9.63E+01
1075	9.64E+01
1076	9.64E+01
1077	9.64E+01
1078	9.64E+01
1079	9.64E+01
1080	9.64E+01
1081	9.63E+01
1082	9.62E+01
1083	9.61E+01
1084	9.60E+01
1085	9.59E+01
1086	9.58E+01
1087	9.57E+01
1088	9.55E+01
1089	9.54E+01
1090	9.53E+01
1091	9.52E+01
1092	9.51E+01
1093	9.50E+01
1094	9.49E+01
1095	9.48E+01
1096	9.48E+01
1097	9.47E+01
1098	9.47E+01
1099	9.47E+01
1100	9.47E+01
1101	9.47E+01
1102	9.47E+01
1103	9.48E+01
1104	9.48E+01
1105	9.49E+01
1106	9.50E+01
1107	9.51E+01
1108	9.52E+01
1109	9.53E+01
1110	9.54E+01
1111	9.55E+01
1112	9.56E+01
1113	9.57E+01
1114	9.58E+01
1115	9.58E+01
1116	9.59E+01
1117	9.60E+01
1118	9.60E+01
1119	9.61E+01
1120	9.61E+01
1121	9.61E+01
1122	9.61E+01
1123	9.61E+01
1124	9.61E+01
1125	9.61E+01
1126	9.60E+01
1127	9.60E+01
1128	9.59E+01
1129	9.59E+01
1130	9.58E+01
1131	9.58E+01
1132	9.57E+01
1133	9.57E+01
1134	9.56E+01
1135	9.55E+01
1136	9.55E+01
1137	9.54E+01
1138	9.54E+01
1139	9.54E+01
1140	9.53E+01
1141	9.53E+01
1142	9.53E+01
1143	9.53E+01
1144	9.53E+01
1145	9.53E+01
1146	9.53E+01
1147	9.53E+01
1148	9.53E+01
1149	9.54E+01
1150	9.54E+01
1151	9.54E+01
1152	9.55E+01
1153	9.55E+01
1154	9.56E+01
1155	9.56E+01
1156	9.56E+01
1157	9.57E+01
1158	9.57E+01
1159	9.57E+01
1160	9.57E+01
1161	9.58E+01
1162	9.58E+01
1163	9.58E+01
1164	9.58E+01
1165	9.58E+01
1166	9.58E+01
1167	9.58E+01
1168	9.58E+01
1169	9.58E+01
1170	9.57E+01
1171	9.57E+01
1172	9.57E+01
1173	9.57E+01
1174	9.57E+01
1175	9.56E+01
1176	9.56E+01
1177	9.56E+01
1178	9.56E+01
1179	9.55E+01
1180	9.55E+01
1181	9.55E+01
1182	9.55E+01
1183	9.55E+01
1184	9.55E+01
1185	9.55E+01
1186	9.55E+01
1187	9.56E+01
1188	9.56E+01
1189	9.56E+01
1190	9.56E+01
1191	9.56E+01
1192	9.56E+01
1193	9.57E+01
1194	9.57E+01
1195	9.57E+01
1196	9.58E+01
1197	9.58E+01
1198	9.58E+01
1199	9.58E+01
1200	9.59E+01
1201	9.59E+01
1202	9.59E+01
1203	9.59E+01
1204	9.59E+01
1205	9.59E+01
1206	9.59E+01
1207	9.59E+01
1208	9.59E+01
1209	9.58E+01
1210	9.58E+01
1211	9.58E+01
1212	9.57E+01
1213	9.57E+01
1214	9.57E+01
1215	9.56E+01
1216	9.56E+01
1217	9.55E+01
1218	9.55E+01
1219	9.55E+01
1220	9.54E+01
1221	9.54E+01
1222	9.53E+01
1223	9.53E+01
1224	9.53E+01
1225	9.52E+01
1226	9.52E+01
1227	9.52E+01
1228	9.52E+01
1229	9.52E+01
1230	9.52E+01
1231	9.52E+01
1232	9.52E+01
1233	9.52E+01
1234	9.52E+01
1235	9.53E+01
1236	9.53E+01
1237	9.53E+01
1238	9.54E+01
1239	9.54E+01
1240	9.55E+01
1241	9.55E+01
1242	9.56E+01
1243	9.56E+01
1244	9.57E+01
1245	9.57E+01
1246	9.58E+01
1247	9.58E+01
1248	9.59E+01
1249	9.59E+01
1250	9.60E+01
1251	9.60E+01
1252	9.60E+01
1253	9.60E+01
1254	9.60E+01
1255	9.60E+01
1256	9.60E+01
1257	9.60E+01
1258	9.60E+01
1259	9.60E+01
1260	9.60E+01
1261	9.59E+01
1262	9.59E+01
1263	9.58E+01
1264	9.58E+01
1265	9.57E+01
1266	9.57E+01
1267	9.56E+01
1268	9.55E+01
1269	9.54E+01
1270	9.54E+01
1271	9.53E+01
1272	9.52E+01
1273	9.52E+01
1274	9.51E+01
1275	9.50E+01
1276	9.50E+01
1277	9.49E+01
1278	9.49E+01
1279	9.48E+01
1280	9.48E+01
1281	9.48E+01
1282	9.47E+01
1283	9.47E+01
1284	9.47E+01
1285	9.47E+01
1286	9.47E+01
1287	9.48E+01
1288	9.48E+01
1289	9.48E+01
1290	9.49E+01
1291	9.49E+01
1292	9.49E+01
1293	9.50E+01
1294	9.51E+01
1295	9.51E+01
1296	9.52E+01
1297	9.53E+01
1298	9.54E+01
1299	9.55E+01
1300	9.56E+01
1301	9.56E+01
1302	9.57E+01
1303	9.58E+01
1304	9.59E+01
1305	9.59E+01
1306	9.60E+01
1307	9.61E+01
1308	9.61E+01
1309	9.62E+01
1310	9.62E+01
1311	9.63E+01
1312	9.63E+01
1313	9.63E+01
1314	9.63E+01
1315	9.63E+01
1316	9.63E+01
1317	9.63E+01
1318	9.63E+01
1319	9.62E+01
1320	9.62E+01
1321	9.61E+01
1322	9.61E+01
1323	9.60E+01
1324	9.59E+01
1325	9.58E+01
1326	9.58E+01
1327	9.57E+01
1328	9.56E+01
1329	9.55E+01
1330	9.54E+01
1331	9.53E+01
1332	9.52E+01
1333	9.51E+01
1334	9.50E+01
1335	9.49E+01
1336	9.48E+01
1337	9.48E+01
1338	9.47E+01
1339	9.46E+01
1340	9.45E+01
1341	9.45E+01
1342	9.44E+01
1343	9.44E+01
1344	9.44E+01
1345	9.43E+01
1346	9.43E+01
1347	9.43E+01
1348	9.43E+01
1349	9.43E+01
1350	9.44E+01
1351	9.44E+01
1352	9.44E+01
1353	9.45E+01
1354	9.45E+01
1355	9.46E+01
1356	9.47E+01
1357	9.48E+01
1358	9.48E+01
1359	9.49E+01
1360	9.50E+01
1361	9.51E+01
1362	9.52E+01
1363	9.53E+01
1364	9.54E+01
1365	9.55E+01
1366	9.56E+01
1367	9.57E+01
1368	9.58E+01
1369	9.59E+01
1370	9.59E+01
1371	9.60E+01
1372	9.61E+01
1373	9.61E+01
1374	9.62E+01
1375	9.62E+01
1376	9.63E+01
1377	9.63E+01
1378	9.63E+01
1379	9.63E+01
1380	9.63E+01
1381	9.64E+01
1382	9.63E+01
1383	9.63E+01
1384	9.63E+01
1385	9.63E+01
1386	9.62E+01
1387	9.62E+01
1388	9.61E+01
1389	9.61E+01
1390	9.60E+01
1391	9.59E+01
1392	9.58E+01
1393	9.57E+01
1394	9.56E+01
1395	9.56E+01
1396	9.55E+01
1397	9.54E+01
1398	9.53E+01
1399	9.52E+01
1400	9.51E+01
1401	9.50E+01
1402	9.49E+01
1403	9.48E+01
1404	9.47E+01
1405	9.46E+01
1406	9.45E+01
1407	9.44E+01
1408	9.44E+01
1409	9.43E+01
1410	9.42E+01
1411	9.42E+01
1412	9.41E+01
1413	9.41E+01
1414	9.41E+01
1415	9.41E+01
1416	9.40E+01
1417	9.40E+01
1418	9.40E+01
1419	9.41E+01
1420	9.41E+01
1421	9.41E+01
1422	9.41E+01
1423	9.42E+01
1424	9.42E+01
1425	9.43E+01
1426	9.44E+01
1427	9.44E+01
1428	9.45E+01
1429	9.46E+01
1430	9.47E+01
1431	9.48E+01
1432	9.49E+01
1433	9.49E+01
1434	9.50E+01
1435	9.51E+01
1436	9.52E+01
1437	9.53E+01
1438	9.54E+01
1439	9.55E+01
1440	9.56E+01
1441	9.57E+01
1442	9.58E+01
1443	9.59E+01
1444	9.59E+01
1445	9.60E+01
1446	9.61E+01
1447	9.61E+01
1448	9.62E+01
1449	9.62E+01
1450	9.63E+01
1451	9.63E+01
1452	9.63E+01
1453	9.63E+01
1454	9.63E+01
1455	9.64E+01
1456	9.64E+01
1457	9.63E+01
1458	9.63E+01
1459	9.63E+01
1460	9.62E+01
1461	9.62E+01
1462	9.61E+01
1463	9.61E+01
1464	9.60E+01
1465	9.60E+01
1466	9.59E+01
1467	9.58E+01
1468	9.57E+01
1469	9.56E+01
1470	9.56E+01
1471	9.55E+01
1472	9.54E+01
1473	9.53E+01
1474	9.52E+01
1475	9.51E+01
1476	9.50E+01
1477	9.49E+01
1478	9.48E+01
1479	9.48E+01
1480	9.47E+01
1481	9.46E+01
1482	9.45E+01
1483	94.45894
1484	94.40183
1485	94.35013
1486	94.29538
1487	94.24508
1488	94.20296
1489	94.17021
1490	94.14118
1491	94.13464
1492	94.1141
1493	94.09608
1494	94.08361
1495	94.10217
1496	94.11853
1497	94.13737
1498	94.15616
1499	94.17931
1500	94.21617
