	400		450		500		550		600		650		700		750		800
359.02048	0.4945	358.84717	0.46799	359.02792	0.57716	358.76544	0.2192	358.80765	0.04036	361.63995	0.06748	412.40158	0.00715	463.21796	0.00904	512.87683	0.00377
359.31155	0.4946	359.13834	0.45817	359.31912	0.5728	359.05664	0.22621	359.09882	0.04512	361.931	        0.06454	412.69235	0.00744	463.50848	0.00848	513.16705	0.00366
359.60266	0.49005	359.4295	0.45447	359.61032	0.56817	359.34784	0.2306	359.38995	0.05009	362.22205	0.06203	412.98315	0.00764	463.79901	0.00773	513.45734	0.00361
359.89374	0.48773	359.72067	0.44763	359.90152	0.56334	359.63904	0.23661	359.68112	0.05388	362.51312	0.05924	413.27393	0.00821	464.08951	0.00713	513.74756	0.00345
360.18484	0.48545	360.01181	0.44648	360.19272	0.5587	359.93021	0.23982	359.97226	0.05704	362.80417	0.05626	413.56473	0.00865	464.38004	0.00648	514.03784	0.00327
360.47592	0.48315	360.30298	0.44329	360.48392	0.55414	360.22141	0.24653	360.2634	0.05921	363.09521	0.05384	413.8555	0.00921	464.67053	0.00598	514.32806	0.00311
360.76703	0.47928	360.59415	0.44023	360.77512	0.5513	360.5126	0.25237	360.55453	0.0607	363.38626	0.05132	414.1463	0.00957	464.96106	0.0058	514.61829	0.00278
361.05811	0.4765	360.88531	0.44039	361.06631	0.54784	360.8038	0.2569	360.8457	0.06218	363.67734	0.04948	414.43707	0.01037	465.25156	0.00579	514.90857	0.00248
361.34918	0.47388	361.17645	0.43908	361.35751	0.544	361.09497	0.26205	361.13684	0.06333	363.96838	0.04757	414.72787	0.01093	465.54208	0.00597	515.19879	0.00205
361.64026	0.47133	361.46762	0.437	361.64868	0.53804	361.38617	0.26715	361.42798	0.06421	364.25943	0.04568	415.01865	0.01148	465.83258	0.00649	515.48901	0.00144
361.93134	0.46695	361.75876	0.43444	361.93988	0.53365	361.67734	0.27207	361.71912	0.06461	364.55048	0.04419	415.30942	0.01204	466.12311	0.00681	515.77924	0.00101
362.22241	0.4639	362.04993	0.42992	362.23105	0.52776	361.96854	0.27338	362.01025	0.06495	364.84152	0.04256	415.60022	0.01266	466.4136	0.00744	516.06952	4.71E-04
362.51349	0.46001	362.34106	0.42678	362.52225	0.52146	362.2597	0.27908	362.30139	0.06453	365.13257	0.04104	415.89099	0.01327	466.7041	0.00805	516.35974	-8.67E-06
362.80457	0.45671	362.6322	0.42322	362.81342	0.51839	362.5509	0.28424	362.59253	0.06459	365.42361	0.03964	416.18176	0.01374	466.99463	0.00887	516.64996	-4.07E-04
363.09561	0.45108	362.92337	0.41927	363.10461	0.51422	362.84207	0.28971	362.88367	0.06365	365.71466	0.03862	416.47253	0.01421	467.28513	0.00952	516.94019	-7.25E-04
363.38669	0.44845	363.21451	0.41543	363.39578	0.51038	363.13324	0.29495	363.1748	0.06245	366.00571	0.03792	416.76331	0.01426	467.57562	0.01016	517.23041	-8.79E-04
363.67776	0.44559	363.50565	0.41321	363.68695	0.508	363.42441	0.29845	363.46594	0.06142	366.29675	0.03639	417.05408	0.01423	467.86612	0.01057	517.52063	-9.92E-04
363.96881	0.44318	363.79678	0.41028	363.97815	0.5042	363.71561	0.30216	363.75705	0.06106	366.5878	0.03528	417.34488	0.01434	468.15662	0.01077	517.81091	-0.001
364.25989	0.44047	364.08792	0.40779	364.26932	0.50094	364.00677	0.30563	364.04819	0.06029	366.87885	0.03491	417.63565	0.01413	468.44711	0.01098	518.10114	-8.22E-04
364.55093	0.43679	364.37906	0.40579	364.56049	0.49743	364.29794	0.30832	364.33932	0.0595	367.16986	0.03463	417.92642	0.01376	468.73761	0.01142	518.39136	-5.92E-04
364.84198	0.43369	364.67017	0.40359	364.85165	0.49301	364.58911	0.31141	364.63046	0.05993	367.46091	0.03497	418.21719	0.01348	469.02811	0.01185	518.68158	-3.46E-04
365.13303	0.43004	364.9613	0.40102	365.14282	0.48904	364.88028	0.31501	364.92157	0.06033	367.75195	0.03529	418.50797	0.01384	469.3186	0.01221	518.9718	2.67E-05
365.4241	0.42697	365.25244	0.39869	365.43399	0.48437	365.17145	0.31806	365.21271	0.05986	368.043	0.03541	418.79871	0.01373	469.6091	0.01259	519.26202	4.73E-04
365.71515	0.42396	365.54358	0.39627	365.72516	0.48079	365.46262	0.32041	365.50385	0.05878	368.33401	0.03581	419.08948	0.01345	469.8996	0.01307	519.55225	7.26E-04
366.0062	0.42075	365.83469	0.39331	366.01633	0.47725	365.75378	0.32315	365.79495	0.05658	368.62506	0.03658	419.38025	0.01329	470.19009	0.01336	519.84247	9.74E-04
366.29724	0.41743	366.12582	0.39091	366.30746	0.47357	366.04492	0.3262	366.08609	0.05467	368.91611	0.03832	419.67102	0.01261	470.48059	0.01346	520.13269	0.00124
366.58829	0.41446	366.41693	0.38766	366.59863	0.46965	366.33609	0.3293	366.3772	0.05318	369.20712	0.03966	419.96179	0.01205	470.77109	0.01349	520.42291	0.00152
366.8793	0.41151	366.70804	0.38532	366.8898	0.46585	366.62726	0.33227	366.6683	0.05206	369.49817	0.04073	420.25253	0.01167	471.06158	0.01364	520.71313	0.00185
367.17035	0.40845	366.99918	0.38315	367.18094	0.462	366.91843	0.33531	366.95944	0.05125	369.78918	0.04109	420.5433	0.01134	471.35205	0.01358	521.00336	0.00216
367.4614	0.40535	367.29028	0.38073	367.47211	0.45836	367.20956	0.33833	367.25055	0.04985	370.08023	0.04125	420.83408	0.01108	471.64255	0.01367	521.29358	0.00256
367.75241	0.40231	367.58139	0.37842	367.76324	0.45463	367.50073	0.3415	367.54166	0.04849	370.37125	0.0412	421.12485	0.01107	471.93304	0.01359	521.58374	0.00281
368.04346	0.39925	367.8725	0.37604	368.05441	0.45093	367.79187	0.34453	367.83279	0.0465	370.66229	0.04038	421.41559	0.01107	472.22351	0.01315	521.87396	0.00311
368.33447	0.3962	368.1636	0.37383	368.34555	0.44736	368.08304	0.34753	368.1239	0.04451	370.95331	0.03883	421.70636	0.01051	472.51401	0.0125	522.16418	0.00329
368.62549	0.39328	368.45471	0.37156	368.63669	0.44396	368.37418	0.35037	368.41501	0.04332	371.24432	0.038	421.9971	0.00981	472.80447	0.01183	522.45441	0.00355
368.91653	0.39065	368.74582	0.36905	368.92786	0.4406	368.66534	0.35317	368.70612	0.04255	371.53537	0.0378	422.28787	0.00885	473.09497	0.01118	522.74463	0.00368
369.20755	0.38819	369.03693	0.36649	369.21899	0.4374	368.95648	0.35592	368.99722	0.04197	371.82639	0.03778	422.57861	0.00761	473.38544	0.01067	523.03485	0.00368
369.49857	0.38595	369.32803	0.364	369.51013	0.4342	369.24762	0.35867	369.28833	0.04201	372.1174	0.03799	422.86938	0.00561	473.67593	0.00993	523.32501	0.00364
369.78958	0.3836	369.61914	0.36172	369.80127	0.43118	369.53876	0.36136	369.57944	0.04229	372.40842	0.03855	423.16013	0.00342	473.9664	0.00938	523.61523	0.00355
370.0806	0.3812	369.91022	0.35948	370.09241	0.42829	369.82993	0.36412	369.87054	0.04198	372.69946	0.03876	423.45087	0.00144	474.2569	0.00876	523.90546	0.0034
370.37161	0.3787	370.20132	0.35747	370.38354	0.42556	370.12106	0.36686	370.16165	0.0413	372.99048	0.03894	423.74164	-3.92E-04	474.54736	0.00839	524.19562	0.00322
370.66263	0.37632	370.4924	0.35556	370.67468	0.42304	370.4122	0.36952	370.45276	0.04023	373.28149	0.03925	424.03238	-0.00197	474.83783	0.00802	524.48584	0.00297
370.95361	0.3739	370.78351	0.35357	370.96582	0.42058	370.70334	0.37219	370.74387	0.03876	373.57251	0.03938	424.32312	-0.00327	475.12833	0.00754	524.77606	0.00276
371.24463	0.37131	371.07458	0.35156	371.25696	0.41825	370.99448	0.37478	371.03497	0.03767	373.86353	0.03936	424.61389	-0.00486	475.41879	0.00712	525.06622	0.00254
371.53564	0.36854	371.36569	0.34954	371.5481	0.41594	371.28561	0.37738	371.32608	0.03595	374.15454	0.039	424.90463	-0.00593	475.70926	0.00678	525.35645	0.00246
371.82663	0.36582	371.65677	0.34763	371.8392	0.41368	371.57675	0.37995	371.61716	0.03464	374.44556	0.03887	425.19537	-0.00676	475.99973	0.00652	525.64667	0.00236
372.11765	0.36307	371.94785	0.34591	372.13034	0.41124	371.86786	0.38224	371.90826	0.03288	374.73657	0.0383	425.48611	-0.00755	476.29019	0.00631	525.93683	0.00224
372.40863	0.36027	372.23892	0.34407	372.42145	0.40877	372.159	0.38436	372.19937	0.03111	375.02759	0.03767	425.77686	-0.00824	476.58066	0.0063	526.22705	0.00206
372.69962	0.35736	372.53	0.34219	372.71259	0.40629	372.45013	0.38634	372.49045	0.02936	375.3186	0.03708	426.0676	-0.00862	476.87112	0.00641	526.51721	0.00191
372.99063	0.35465	372.82108	0.34037	373.00369	0.40381	372.74127	0.38826	372.78156	0.02768	375.60962	0.0367	426.35834	-0.00879	477.16159	0.00657	526.80743	0.0018
373.28162	0.35192	373.11215	0.33856	373.29483	0.40142	373.03238	0.39017	373.07263	0.02641	375.90063	0.03594	426.64908	-0.00837	477.45206	0.00686	527.0976	0.00165
373.5726	0.34916	373.40323	0.33676	373.58594	0.39918	373.32352	0.3921	373.36374	0.02553	376.19165	0.03512	426.93982	-0.00783	477.74252	0.00696	527.38782	0.00149
373.86359	0.34639	373.69431	0.33502	373.87704	0.39704	373.61462	0.39406	373.65482	0.02481	376.48264	0.03415	427.23056	-0.00727	478.03299	0.00696	527.67798	0.00143
374.15457	0.34385	373.98538	0.33322	374.16818	0.39477	373.90576	0.39592	373.94592	0.0245	376.77365	0.03277	427.5213	-0.00683	478.32346	0.00693	527.9682	0.00137
374.44556	0.34141	374.27643	0.33156	374.45929	0.39256	374.19687	0.39775	374.237	0.02355	377.06467	0.03084	427.81204	-0.00682	478.61392	0.00702	528.25836	0.00134
374.73651	0.33896	374.5675	0.3299	374.7504	0.39038	374.48801	0.39939	374.52808	0.02207	377.35565	0.02926	428.10278	-0.00621	478.90439	0.00718	528.54858	0.00124
375.0275	0.33668	374.85855	0.3283	375.0415	0.38831	374.77911	0.40082	374.81918	0.02073	377.64667	0.02713	428.39349	-0.00476	479.19485	0.00753	528.83875	0.0013
375.31848	0.33437	375.14963	0.32667	375.33261	0.3864	375.07022	0.40205	375.11026	0.01955	377.93768	0.02489	428.68423	-0.00347	479.48529	0.00798	529.12897	0.00125
375.60944	0.33204	375.44067	0.32503	375.62372	0.38441	375.36136	0.4032	375.40134	0.01803	378.22867	0.02275	428.97498	-0.00205	479.77576	0.00817	529.41913	0.00125
375.90042	0.3297	375.73175	0.32353	375.91483	0.38237	375.65247	0.4043	375.69241	0.01572	378.51968	0.02033	429.26569	-9.23E-04	480.06622	0.00814	529.70929	0.00125
376.19138	0.32736	376.0228	0.32208	376.20593	0.38028	375.94357	0.40522	375.98349	0.01371	378.81067	0.01852	429.55643	-9.37E-05	480.35666	0.00801	529.99951	0.00119
376.48236	0.32508	376.31384	0.32068	376.49701	0.37819	376.23468	0.4061	376.27457	0.01185	379.10168	0.01685	429.84717	8.39E-04	480.64713	0.00784	530.28967	0.00117
376.77332	0.32281	376.60489	0.31933	376.78812	0.37622	376.52579	0.40689	376.56564	0.0101	379.39267	0.01528	430.13788	0.00143	480.93756	0.0079	530.57983	0.0012
377.06427	0.32055	376.89594	0.31789	377.07922	0.37424	376.81689	0.40765	376.85672	0.00834	379.68369	0.01421	430.42862	0.0018	481.22803	0.0079	530.87	0.00122
377.35522	0.31827	377.18698	0.31639	377.3703	0.37229	377.108	0.40846	377.1478	0.00637	379.97467	0.01335	430.71933	0.00176	481.51846	0.00769	531.16022	0.00135
377.64618	0.31598	377.47803	0.31496	377.66141	0.37039	377.39911	0.40934	377.43887	0.00437	380.26566	0.01264	431.01007	0.00221	481.80893	0.00747	531.45038	0.00141
377.93713	0.31383	377.76907	0.31373	377.95248	0.36854	377.69022	0.41019	377.72995	0.00215	380.55667	0.01198	431.30078	0.00245	482.09937	0.00736	531.74054	0.00143
378.22809	0.31171	378.06012	0.31249	378.24359	0.36672	377.98132	0.41095	378.02103	2.93E-05	380.84766	0.01096	431.59152	0.00282	482.3898	0.00731	532.0307	0.00149
378.51904	0.30966	378.35117	0.31148	378.53467	0.36482	378.2724	0.41158	378.3121	-0.00169	381.13864	0.0102	431.88223	0.00301	482.68027	0.00698	532.32086	0.00161
378.80997	0.30768	378.64218	0.31046	378.82574	0.36301	378.56351	0.41211	378.60315	-0.003	381.42963	0.00897	432.17294	0.00211	482.9707	0.00654	532.61108	0.00175
379.10092	0.30562	378.93323	0.30947	379.11682	0.36119	378.85461	0.41266	378.89423	-0.00439	381.72061	0.00797	432.46365	0.00142	483.26114	0.00632	532.90125	0.00201
379.39188	0.30371	379.22424	0.30854	379.40793	0.35953	379.14569	0.41305	379.1853	-0.0061	382.01163	0.00772	432.75439	7.79E-04	483.55157	0.00614	533.19141	0.00223
379.6828	0.30182	379.51529	0.30774	379.69901	0.35791	379.4368	0.41332	379.47635	-0.00782	382.30261	0.00814	433.0451	-4.52E-04	483.84204	0.00588	533.48157	0.00245
379.97372	0.29994	379.8063	0.30696	379.99008	0.35645	379.72787	0.41352	379.76743	-0.00934	382.5936	0.00867	433.33582	-0.00172	484.13248	0.0059	533.77173	0.00257
380.26468	0.29814	380.09735	0.30624	380.28116	0.35502	380.01898	0.41365	380.05847	-0.01079	382.88458	0.0093	433.62653	-0.00291	484.42291	0.00603	534.06189	0.00266
380.5556	0.29634	380.38837	0.30561	380.57224	0.35359	380.31006	0.41368	380.34955	-0.01191	383.17557	0.00983	433.91724	-0.00389	484.71335	0.00618	534.35205	0.00276
380.84653	0.2945	380.67938	0.30499	380.86331	0.35216	380.60114	0.41371	380.64059	-0.01321	383.46655	0.01025	434.20795	-0.00475	485.00378	0.00644	534.64221	0.00286
381.13745	0.29281	380.9704	0.30435	381.15436	0.35075	380.89224	0.41368	380.93167	-0.01456	383.75754	0.01104	434.49866	-0.00545	485.29422	0.00663	534.93237	0.00296
381.42838	0.29121	381.26141	0.30386	381.44543	0.34925	381.18332	0.41373	381.22272	-0.01597	384.04849	0.01222	434.78937	-0.00643	485.58466	0.00678	535.22253	0.00313
381.7193	0.28956	381.55243	0.30322	381.73651	0.34775	381.4744	0.41381	381.51376	-0.01643	384.33948	0.01343	435.08008	-0.00747	485.87509	0.00701	535.5127	0.00325
382.01022	0.28789	381.84344	0.30263	382.02756	0.34627	381.76547	0.41397	381.80484	-0.01675	384.63046	0.01396	435.37079	-0.00855	486.1655	0.0073	535.80286	0.00339
382.30115	0.28623	382.13446	0.30202	382.31863	0.34478	382.05655	0.41402	382.09589	-0.01703	384.92145	0.01456	435.6615	-0.00953	486.45593	0.00772	536.09302	0.00348
382.59207	0.2846	382.42548	0.30149	382.60968	0.34327	382.34763	0.41413	382.38693	-0.01737	385.21243	0.01536	435.95221	-0.01034	486.74637	0.00829	536.38318	0.00365
382.88297	0.28296	382.71646	0.30089	382.90076	0.3418	382.6387	0.41418	382.67798	-0.01783	385.50339	0.01607	436.24292	-0.01101	487.0368	0.00878	536.67334	0.0038
383.17389	0.28139	383.00748	0.3003	383.1918	0.34033	382.92978	0.41413	382.96902	-0.01782	385.79437	0.01618	436.5336	-0.01177	487.32721	0.00918	536.96344	0.00394
383.46481	0.27994	383.29849	0.29972	383.48288	0.33889	383.22086	0.4141	383.26007	-0.01807	386.08536	0.01616	436.82431	-0.01272	487.61765	0.00954	537.2536	0.00403
383.75571	0.27854	383.58948	0.29919	383.77393	0.33735	383.51193	0.41406	383.55112	-0.01805	386.37631	0.01615	437.11502	-0.01326	487.90808	0.00995	537.54376	0.00407
384.0466	0.2771	383.88049	0.29869	384.06497	0.33592	383.80301	0.41405	383.84216	-0.01791	386.6673	0.01616	437.40573	-0.01356	488.19849	0.01032	537.83392	0.00414
384.33752	0.27571	384.17148	0.2982	384.35602	0.3346	384.09406	0.41403	384.13321	-0.01757	386.95825	0.01621	437.69641	-0.01352	488.48892	0.01074	538.12408	0.00426
384.62842	0.27436	384.46246	0.29764	384.64706	0.33336	384.38513	0.41389	384.42426	-0.01632	387.24924	0.01656	437.98712	-0.01321	488.77933	0.01103	538.41418	0.00439
384.91931	0.27307	384.75345	0.29714	384.93811	0.33214	384.67621	0.41366	384.7153	-0.01463	387.54019	0.01717	438.2778	-0.0128	489.06976	0.01113	538.70435	0.00454
385.21021	0.27188	385.04446	0.2967	385.22916	0.33097	384.96725	0.4133	385.00635	-0.0126	387.83118	0.018	438.56851	-0.01176	489.36017	0.01104	538.99451	0.00462
385.5011	0.27069	385.33545	0.2963	385.5202	0.32985	385.25833	0.41284	385.29736	-0.01094	388.12213	0.01917	438.85919	-0.0108	489.6506	0.01101	539.28461	0.00464
385.79199	0.26956	385.62643	0.2959	385.81125	0.32876	385.54938	0.41226	385.58841	-0.0092	388.41312	0.02034	439.1499	-0.00951	489.94101	0.01095	539.57477	0.00466
386.08289	0.26851	385.91742	0.2955	386.10229	0.32769	385.84045	0.41161	385.87946	-0.00778	388.70407	0.02165	439.44058	-0.00804	490.23141	0.01086	539.86493	0.00466
386.37375	0.26756	386.2084	0.29494	386.39334	0.3267	386.1315	0.41097	386.17047	-0.0066	388.99503	0.02303	439.73126	-0.0071	490.52185	0.01065	540.15503	0.00464
386.66464	0.26659	386.49936	0.2944	386.68436	0.32568	386.42255	0.41032	386.46152	-0.00609	389.28598	0.02464	440.02197	-0.00622	490.81226	0.01039	540.44519	0.00461
386.95551	0.26563	386.79034	0.29385	386.9754	0.32468	386.71359	0.4096	386.75256	-0.0058	389.57697	0.0262	440.31265	-0.00497	491.10266	0.01003	540.73535	0.00461
387.2464	0.26464	387.08133	0.2933	387.26642	0.32364	387.00467	0.40885	387.04358	-0.00544	389.86792	0.02714	440.60333	-0.00404	491.39307	0.00962	541.02545	0.00454
387.53726	0.26378	387.37228	0.29264	387.55746	0.32265	387.29572	0.40812	387.33459	-0.00538	390.15887	0.02791	440.89401	-0.00339	491.68347	0.00926	541.31561	0.00433
387.82816	0.26292	387.66327	0.29205	387.84848	0.32171	387.58676	0.40735	387.62564	-0.00559	390.44983	0.0289	441.18472	-0.0026	491.97388	0.00873	541.60571	0.00405
388.11902	0.26214	387.95422	0.29151	388.13953	0.32076	387.87781	0.40658	387.91666	-0.00545	390.74078	0.02923	441.4754	-0.00155	492.26428	0.00828	541.89587	0.00373
388.40988	0.26136	388.24521	0.29098	388.43054	0.31981	388.16885	0.40588	388.2077	-0.00528	391.03174	0.02937	441.76608	-7.36E-04	492.55469	0.00782	542.18597	0.00337
388.70074	0.26068	388.53616	0.29046	388.72156	0.31891	388.4599	0.40517	388.49872	-0.00458	391.32269	0.02924	442.05676	2.82E-06	492.84509	0.00733	542.47614	0.00307
388.99161	0.25996	388.82712	0.28997	389.01257	0.31815	388.75095	0.40451	388.78973	-0.00397	391.61365	0.02902	442.34744	2.12E-04	493.1355	0.00681	542.76624	0.00277
389.28247	0.25931	389.1181	0.2895	389.30362	0.31739	389.04196	0.40383	389.08075	-0.00279	391.9046	0.02903	442.63812	3.38E-04	493.4259	0.00617	543.0564	0.00244
389.57333	0.25875	389.40906	0.28913	389.59464	0.31665	389.33301	0.4031	389.37177	-0.00182	392.19556	0.02859	442.9288	6.27E-04	493.71631	0.00576	543.3465	0.00215
389.8642	0.25825	389.70001	0.28879	389.88565	0.31601	389.62405	0.40241	389.66278	-0.00147	392.48651	0.02816	443.21948	5.69E-04	494.00671	0.00538	543.6366	0.00184
390.15506	0.25778	389.99097	0.28855	390.17667	0.3154	389.9151	0.40174	389.9538	-8.59E-04	392.77747	0.02757	443.51016	6.61E-04	494.29709	0.00512	543.92676	0.00163
